hour_key,mmsi,visit_id,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,transceiver,draft_imputed_flag,length_imputed_flag,width_imputed_flag,sog_imputed_flag,cog_imputed_flag,vessel_area,dimension_ratio,draft_to_length_ratio,hour,day_of_week,month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_weekend,is_night_shift,is_gate_hours,distance_to_port,is_in_waiting_area,heading_error,acceleration,time_in_zone_hours,ship_density,avg_port_speed,port_throughput,delay_minutes,wind_speed_10m,wind_gusts_10m,precipitation,weather_code,wave_height,swell_wave_height
2023-08-16 23:00:00,205086000,1,2023-08-17 04:17:38+05,-118.16006,33.59129,6.9,351.6,339,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,17.0409866301354,0,41.2478856975496,1.71428571428575,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:18:47+05,-118.16048,33.59352,6.9,351.9,339,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,16.811875579647,0,41.2951161362364,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:19:56+05,-118.16085,33.59572,6.9,353.1,337,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,16.5887388867597,0,40.458862133265,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:20:58+05,-118.16121,33.59764,6.9,352.5,337,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,16.392646766428,0,41.3744457014359,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:22:07+05,-118.16165,33.59979,6.8,350.1,336,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,16.1717487364456,0,44.1269200511865,-1.73913043478265,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:23:18+05,-118.16214,33.602,6.8,350.0,336,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,15.9433585697638,0,44.5890811564824,-1.69014084507046,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:24:28+05,-118.16261,33.60418,6.7,349.0,336,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,15.7194193153624,0,45.9603076630883,-3.42857142857142,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:25:37+05,-118.16309,33.60637,6.7,349.3,337,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,15.4947164266662,0,46.0418376634115,-1.7391304347826,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:26:48+05,-118.16357,33.60858,6.8,349.6,336,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,15.268915817156,0,46.1394516462788,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:27:58+05,-118.16403,33.61075,6.8,349.8,336,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,15.0485568708271,0,46.3446749493606,1.71428571428571,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:29:06+05,-118.16445,33.61289,6.7,348.8,335,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,14.8338590918058,0,47.7657143523415,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:30:07+05,-118.16487,33.61475,6.7,349.7,335,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,14.6448634441801,0,47.2257910105077,-1.96721311475409,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:31:18+05,-118.16539,33.61691,6.7,348.5,335,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,14.4243189474511,0,48.8463501941677,-1.69014084507042,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:32:28+05,-118.16592,33.61906,6.7,348.2,334,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,14.2048875485533,0,49.5742506952111,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:33:37+05,-118.16646,33.62118,6.7,348.2,334,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,13.9883218727655,0,50.0041257315602,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:34:48+05,-118.16703,33.62337,6.8,348.2,334,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,13.7647549907822,0,50.4587147779105,1.69014084507042,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:35:57+05,-118.16763,33.62546,6.7,346.5,336,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,13.5489594033453,0,52.589514045788,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:37:07+05,-118.16822,33.62761,6.8,350.0,339,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,13.3293995673779,0,49.5555497049217,1.71428571428571,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:38:18+05,-118.16867,33.62985,6.9,351.5,340,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,13.1114376397635,0,48.6085827017939,1.69014084507042,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:39:27+05,-118.16905,33.63204,6.9,351.1,339,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,12.9031793599687,0,49.5859501233566,3.47826086956525,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:40:37+05,-118.16943,33.63426,6.9,350.9,339,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,12.6937677441606,0,50.3921316676935,1.71428571428575,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:41:48+05,-118.16984,33.63654,6.9,351.9,340,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,12.4790050492889,0,50.0295687572724,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:42:58+05,-118.17022,33.63879,7.0,353.1,339,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,12.2701764196289,0,49.4882347028599,1.71428571428566,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:44:08+05,-118.17062,33.64101,6.9,349.6,341,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,12.0641859283789,0,53.6523641133582,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:45:17+05,-118.17097,33.64326,7.0,354.2,342,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,11.8606836266895,0,49.7667246828584,1.73913043478256,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:46:28+05,-118.17122,33.64548,6.8,356.1,343,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,11.6679728219239,0,48.6266345566424,-3.38028169014083,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:47:38+05,-118.17141,33.64761,6.4,355.7,343,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,11.4883587292058,0,49.7956950849695,-8.57142857142849,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:48:48+05,-118.17161,33.64962,6.1,355.2,342,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,11.3194361546441,0,51.0369841979771,-10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:49:57+05,-118.17184,33.6515,5.8,354.4,342,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,11.1603000783666,0,52.5366192127959,-10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:51:06+05,-118.17208,33.65333,5.5,352.8,342,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,11.0059379050004,0,54.831751333355,-10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:52:07+05,-118.1723,33.65487,5.4,354.5,342,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,10.8760806880218,0,53.726093171954,-10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:53:17+05,-118.17257,33.6566,5.2,351.5,343,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,10.7300393357233,0,57.4034207878753,-10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:54:28+05,-118.17282,33.65828,5.1,353.2,343,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,10.5905523232651,0,56.3829134635657,-6.76056338028171,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:55:38+05,-118.17307,33.65991,5.0,352.8,343,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,10.4561482078243,0,57.4570093335718,-6.85714285714283,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:56:46+05,-118.17327,33.66149,4.8,351.9,342,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,10.3303255164935,0,59.0407571034454,-7.05882352941183,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:57:57+05,-118.17353,33.66307,5.0,351.2,342,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,10.2016564646007,0,60.4219425886096,-1.69014084507037,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:59:08+05,-118.17386,33.6648,5.4,350.1,341,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,10.0591480912768,0,62.2731020711651,6.76056338028171,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-17 00:00:00,205086000,1,2023-08-17 05:00:08+05,-118.17417,33.66631,5.7,350.7,342,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,0,5,8,0.0,1.0,-0.974927912181824,-0.222520933956315,-0.866025403784438,-0.5,0,1,0,9.93458881015172,0,62.3392136279232,10.0,0.0,38,1.12240990990991,0,,22.0,48.6,0.0,0,0.98,0.34
2023-08-17 00:00:00,205086000,1,2023-08-17 05:01:28+05,-118.17465,33.66844,6.0,351.0,342,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,0,5,8,0.0,1.0,-0.974927912181824,-0.222520933956315,-0.866025403784438,-0.5,0,1,0,9.75804087722397,0,62.9939115268218,10.0,0.0,38,1.12240990990991,0,,22.0,48.6,0.0,0,0.98,0.34
2023-08-17 00:00:00,205086000,1,2023-08-17 05:02:37+05,-118.17511,33.67038,6.2,348.1,342,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,0,5,8,0.0,1.0,-0.974927912181824,-0.222520933956315,-0.866025403784438,-0.5,0,1,0,9.59795416962019,0,66.7865426585254,10.0,0.0,38,1.12240990990991,0,,22.0,48.6,0.0,0,0.98,0.34
2023-08-17 00:00:00,205086000,1,2023-08-17 05:03:48+05,-118.17565,33.67243,6.4,349.4,345,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,0,5,8,0.0,1.0,-0.974927912181824,-0.222520933956315,-0.866025403784438,-0.5,0,1,0,9.42728061145736,0,66.4454727976869,10.0,0.0,38,1.12240990990991,0,,22.0,48.6,0.0,0,0.98,0.34
2023-08-17 00:00:00,205086000,1,2023-08-17 05:04:58+05,-118.17607,33.67456,6.6,350.6,345,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,0,5,8,0.0,1.0,-0.974927912181824,-0.222520933956315,-0.866025403784438,-0.5,0,1,0,9.26378480720922,0,66.3230312981881,10.0,0.0,38,1.12240990990991,0,,22.0,48.6,0.0,0,0.98,0.34
2023-08-17 00:00:00,205086000,1,2023-08-17 05:06:07+05,-118.17647,33.67669,6.8,351.8,345,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,0,5,8,0.0,1.0,-0.974927912181824,-0.222520933956315,-0.866025403784438,-0.5,0,1,0,9.10525288902631,0,66.2450498991491,10.0,0.0,38,1.12240990990991,0,,22.0,48.6,0.0,0,0.98,0.34
